level,expression,reading
N4,道具,どうぐ
N4,遠く,とおく
N4,遠慮,えんりょする
N4,適当,てきとう
N4,選ぶ,えらぶ
N4,邪魔,じゃま
N4,郊外,こうがい
N4,部長,ぶちょう
N4,都,と
N4,都合,つごう
N4,釣る,つる
N4,鏡,かがみ
N4,開く,ひらく
N4,間,あいだ
N4,間に合う,まにあう
N4,間違える,まちがえる
N4,関係,かんけい
N4,隅,すみ
N4,随分,ずいぶん
N4,集まる,あつまる
N4,集める,あつめる
N4,雲,くも
N4,電報,でんぽう
N4,電灯,でんとう
N4,非常に,ひじょうに
N4,音,おと
N4,頑張る,がんばる
N4,飛行場,ひこうじょう
N4,食事,しょくじする
N4,食料品,しょくりょうひん
N4,飾る,かざる
N4,首,くび
N4,駐車場,ちゅうしゃじょう
N4,騒ぐ,さわぐ
N4,驚く,おどろく
N4,高校; 高等学校,こうこう; こうとうがっこう
N4,高校生,こうこうせい
N4,髪,かみ
N4,鳴る,なる
N4,～(て) しまう,～(て) しまう
N4,～(に) ついて,～(に) ついて
N4,～(に) よると,～(に) よると
N4,～おき,～おき
N4,～おわる,～おわる
N4,～ございます,～ございます
N4,～だす,～だす
N4,～ちゃん,～ちゃん
N4,～にくい,～にくい
N4,～ばかり,～ばかり
N4,～まま,～まま
N4,～やすい,～やすい
N4,～代,～だい
N4,～会,～かい
N4,～区,～く
N4,～君,～くん
N4,～員,～いん
N4,～始める,～はじめる
N4,～学部,～がくぶ
N4,～家,～か
N4,～式,～しき
N4,～月,～つき
N4,～様,～さま
N4,～町,～ちょう
N4,～目,～め
N4,～続ける,～つづける
N4,～製,～せい
N4,～軒,～けん
N5,ああ,ああ
N5,あそこ,あそこ
N5,あちら,あちら
N5,あっち,あっち
N5,あなた,あなた
N5,あの,あの
N5,あれ,あれ
N5,いい; よい,いい; よい
N5,いいえ,いいえ
N5,いかが,いかが
N5,いくつ,いくつ
N5,いくら,いくら
N5,いつ,いつ
N5,いつも,いつも
N5,うち,うち
N5,うるさい,うるさい
N5,ええ,ええ
N5,おじいさん,おじいさん
N5,おととし,おととし
N5,おばあさん,おばあさん
N5,おまわりさん,おまわりさん
N5,お兄さん,おにいさん
N5,お姉さん,おねえさん
N5,お弁当,おべんとう
N5,お手洗い,おてあらい
N5,お母さん,おかあさん
N5,お父さん,おとうさん
N5,お皿,おさら
N5,お腹,おなか
N5,お茶,おちゃ
N5,お菓子,おかし
N5,お酒,おさけ
N5,お金,おかね
N5,お風呂,おふろ
N5,お～,お～
N5,かかる,かかる
N5,かける,かける
N5,かばん,かばん
N5,かぶる,かぶる
N5,ここ,ここ
N5,こちら,こちら
N5,こっち,こっち
N5,この,この
N5,これ,これ
N5,こんな,こんな
N5,さあ,さあ
N5,さ来年,さらいねん
N5,しかし,しかし
N5,じゃ; じゃあ,じゃ; じゃあ
N5,すぐに,すぐに
N5,する,する
N5,そう; そうです,そう; そうです
N5,そうして; そして,そうして; そして
N5,そこ,そこ
N5,そちら,そちら
N5,そっち,そっち
N5,その,その
N5,そば,そば
N5,それ,それ
N5,それから,それから
N5,それでは,それでは
N5,たて,たて
N5,たばこ,たばこ
N5,ちょっと,ちょっと
N5,つける,つける
N5,つまらない,つまらない
N5,できる,できる
N5,では,では
N5,でも,でも
N5,とても,とても
N5,どう,どう
N5,どうして,どうして
N5,どうぞ,どうぞ
N5,どうも,どうも
N5,どこ,どこ
N5,どちら,どちら
N5,どっち,どっち
N5,どなた,どなた
N5,どの,どの
N5,どれ,どれ
N5,どんな,どんな
N5,ない,ない
N5,なぜ,なぜ
N5,なる,なる
N5,にぎやか,にぎやか
N5,はい,はい
N5,はく,はく
N5,まずい,まずい
N5,また,また
N5,まだ,まだ
N5,まっすぐ,まっすぐ
N5,みんな,みんな
N5,もう,もう
N5,もしもし,もしもし
N5,もっと,もっと
N5,やる,やる
N5,ゆっくりと,ゆっくりと
N5,よく,よく
N5,りっぱ,りっぱ
N5,アパート,アパート
N5,エレベーター,エレベーター
N5,カップ,カップ
N5,カメラ,カメラ
N5,カレンダー,カレンダー
N5,カレー,カレー
N5,キロ; キログラム,キロ; キログラム
N5,キロ; キロメートル,キロ; キロメートル
N5,ギター,ギター
N5,クラス,クラス
N5,グラム,グラム
N5,コップ,コップ
N5,コピーする,コピーする
N5,コート,コート
N5,コーヒー,コーヒー
N5,シャツ,シャツ
N5,シャワー,シャワー
N5,スカート,スカート
N5,ストーブ,ストーブ
N5,スプーン,スプーン
N5,スポーツ,スポーツ
N5,ズボン,ズボン
N5,セーター,セーター
N5,ゼロ,ゼロ
N5,タクシー,タクシー
N5,テスト,テスト
N5,テレビ,テレビ
N5,テーブル,テーブル
N5,テープ,テープ
N5,テープレコーダー,テープレコーダー
N5,デパート,デパート
N5,トイレ,トイレ
N5,ドア,ドア
N5,ナイフ,ナイフ
N5,ニュース,ニュース
N5,ネクタイ,ネクタイ
N5,ノート,ノート
N5,ハンカチ,ハンカチ
N5,バス,バス
N5,バター,バター
N5,パン,パン
N5,パーティー,パーティー
N5,フィルム,フィルム
N5,フォーク,フォーク
N5,プール,プール
N5,ベッド,ベッド
N5,ペット,ペット
N5,ペン,ペン
N5,ページ,ページ
N5,ホテル,ホテル
N5,ボタン,ボタン
N5,ボールペン,ボールペン
N5,ポケット,ポケット
N5,ポスト,ポスト
N5,マッチ,マッチ
N5,メートル,メートル
N5,ラジオ,ラジオ
N5,ラジオカセ,ラジオカセ
N5,レコード,レコード
N5,レストラン,レストラン
N5,ワイシャツ,ワイシャツ
N5,一,いち
N5,一つ,ひとつ
N5,一人,ひとり
N5,一日,いちにち
N5,一日,ついたち
N5,一昨日,おととい
N5,一月,ひとつき
N5,一番,いちばん
N5,一緒,いっしょ
N5,丁度,ちょうど
N5,七,しち
N5,七つ,ななつ
N5,七日,なのか
N5,万,まん
N5,万年筆,まんねんひつ
N5,丈夫,じょうぶ
N5,三,さん
N5,三つ,みっつ
N5,三日,みっか
N5,上,うえ
N5,上げる,あげる
N5,上手,じょうず
N5,上着,うわぎ
N5,下,した
N5,下さい,ください
N5,下手,へた
N5,両親,りょうしん
N5,並ぶ,ならぶ
N5,並べる,ならべる
N5,中,なか
N5,丸い; 円い,まるい
N5,乗る,のる
N5,九,きゅう
N5,九,く
N5,九つ,ここのつ
N5,九日,ここのか
N5,二,に
N5,二つ,ふたつ
N5,二人,ふたり
N5,二十日,はつか
N5,二十歳,はたち
N5,二日,ふつか
N5,五,ご
N5,五つ,いつつ
N5,五日,いつか
N5,交差点,こうさてん
N5,交番,こうばん
N5,人,ひと
N5,今,いま
N5,今年,ことし
N5,今日,きょう
N5,今晩,こんばん
N5,今月,こんげつ
N5,今朝,けさ
N5,今週,こんしゅう
N5,仕事,しごと
N5,休み,やすみ
N5,休む,やすむ
N5,会う,あう
N5,会社,かいしゃ
N5,伯母さん; 叔母さん,おばさん
N5,伯父; 叔父さん,おじさん
N5,低い,ひくい
N5,住む,すむ
N5,体,からだ
N5,何,なん; なに
N5,何～,なん～
N5,余り,あまり
N5,作る,つくる
N5,作文,さくぶん
N5,使う,つかう
N5,便利,べんり
N5,借りる,かりる
N5,傘,かさ
N5,働く,はたらく
N5,元気,げんき
N5,兄,あに
N5,兄弟,きょうだい
N5,先,さき
N5,先月,せんげつ
N5,先生,せんせい
N5,先週,せんしゅう
N5,入る,はいる
N5,入れる,いれる
N5,入口,いりぐち
N5,全部,ぜんぶ
N5,八,はち
N5,八つ,やっつ
N5,八日,ようか
N5,八百屋,やおや
N5,公園,こうえん
N5,六,ろく
N5,六つ,むっつ
N5,六日,むいか
N5,写真,しゃしん
N5,冬,ふゆ
N5,冷たい,つめたい
N5,冷蔵庫,れいぞうこ
N5,出かける,でかける
N5,出す,だす
N5,出る,でる
N5,出口,でぐち
N5,分かる,わかる
N5,切る,きる
N5,切手,きって
N5,切符,きっぷ
N5,初め; 始め,はじめ
N5,初めて,はじめて
N5,前,まえ
N5,勉強,べんきょう (する)
N5,動物,どうぶつ
N5,勤める,つとめる
N5,北,きた
N5,医者,いしゃ
N5,十,(〜を) とお
N5,十,じゅう
N5,十日,とおか
N5,千,せん
N5,午前,ごぜん
N5,午後,ごご
N5,半,はん
N5,半分,はんぶん
N5,南,みなみ
N5,危ない,あぶない
N5,卵,たまご
N5,厚い,あつい
N5,去年,きょねん
N5,友達,ともだち
N5,取る,とる
N5,口,くち
N5,古い,ふるい
N5,可愛い,かわいい
N5,台所,だいどころ
N5,右,みぎ
N5,同じ,おなじ
N5,名前,なまえ
N5,向こう,むこう
N5,吸う,すう
N5,吹く,ふく
N5,呼ぶ,よぶ
N5,咲く,さく
N5,問題,もんだい
N5,喫茶店,きっさてん
N5,四,し
N5,四つ,よっつ
N5,四日,よっか
N5,困る,こまる
N5,図書館,としょかん
N5,国,くに
N5,土曜日,どようび
N5,在る,ある
N5,地下鉄,ちかてつ
N5,地図,ちず
N5,塩,しお
N5,声,こえ
N5,売る,うる
N5,夏,なつ
N5,夏休み,なつやすみ
N5,夕方,ゆうがた
N5,夕飯,ゆうはん
N5,外,そと
N5,外,ほか
N5,外国,がいこく
N5,外国人,がいこくじん
N5,多い,おおい
N5,多分,たぶん
N5,夜,よる
N5,大きい,おおきい
N5,大きな,おおきな
N5,大丈夫,だいじょうぶ
N5,大人,おとな
N5,大使館,たいしかん
N5,大切,たいせつ
N5,大勢,おおぜい
N5,大変,たいへん
N5,大好き,だいすき
N5,大学,だいがく
N5,天気,てんき
N5,太い,ふとい
N5,奥さん,おくさん
N5,女,おんな
N5,女の子,おんなのこ
N5,好き,すき
N5,妹,いもうと
N5,姉,あね
N5,始まる,はじまる
N5,嫌,いや
N5,嫌い,きらい
N5,子供,こども
N5,字引,じびき
N5,学校,がっこう
N5,学生,がくせい
N5,安い,やすい
N5,家,いえ
N5,家庭,かてい
N5,家族,かぞく
N5,宿題,しゅくだい
N5,寒い,さむい
N5,寝る,ねる
N5,封筒,ふうとう
N5,小さい,ちいさい
N5,小さな,ちいさな
N5,少し,すこし
N5,少ない,すくない
N5,居る,いる
N5,山,やま
N5,川; 河,かわ
N5,左,ひだり
N5,差す,さす
N5,帰る,かえる
N5,帽子,ぼうし
N5,平仮名,ひらがな
N5,年,とし
N5,広い,ひろい
N5,店,みせ
N5,座る,すわる
N5,庭,にわ
N5,廊下,ろうか
N5,建物,たてもの
N5,引く,ひく
N5,弟,おとうと
N5,弱い,よわい
N5,強い,つよい
N5,弾く,ひく
N5,待つ,まつ
N5,後,あと
N5,後ろ,うしろ
N5,御飯,ごはん
N5,忘れる,わすれる
N5,忙しい,いそがしい
N5,悪い,わるい
N5,意味,いみ
N5,戸,と
N5,所,ところ
N5,手,て
N5,手紙,てがみ
N5,押す,おす
N5,持つ,もつ
N5,掃除,そうじ (する)
N5,授業,じゅぎょう
N5,掛ける,かける
N5,撮る,とる
N5,教える,おしえる
N5,教室,きょうしつ
N5,散歩,さんぽ (する)
N5,文章,ぶんしょう
N5,料理,りょうり
N5,新しい,あたらしい
N5,新聞,しんぶん
N5,方,かた
N5,旅行,りょこう
N5,日曜日,にちようび
N5,早い,はやい
N5,明るい,あかるい
N5,明後日,あさって
N5,明日,あした
N5,易しい,やさしい
N5,映画,えいが
N5,映画館,えいがかん
N5,春,はる
N5,昨夜,ゆうべ
N5,昨日,きのう
N5,昼,ひる
N5,昼御飯,ひるごはん
N5,時々,ときどき
N5,時計,とけい
N5,時間,じかん
N5,晩,ばん
N5,晩御飯,ばんごはん
N5,晴れ,はれ
N5,晴れる,はれる
N5,暇,ひま
N5,暑い,あつい
N5,暖かい,あたたかい
N5,暗い,くらい
N5,曇り,くもり
N5,曇る,くもる
N5,曲る,まがる
N5,書く,かく
N5,月曜日,げつようび
N5,有る,ある
N5,有名,ゆうめい
N5,服,ふく
N5,朝,あさ
N5,朝御飯,あさごはん
N5,木,き
N5,木曜日,もくようび
N5,本,ほん
N5,本当,ほんとう
N5,本棚,ほんだな
N5,机,つくえ
N5,村,むら
N5,来る,くる
N5,来年,らいねん
N5,来月,らいげつ
N5,来週,らいしゅう
N5,東,ひがし
N5,果物,くだもの
N5,椅子,いす
N5,楽しい,たのしい
N5,横,よこ
N5,橋,はし
N5,次,つぎ
N5,欲しい,ほしい
N5,歌,うた
N5,歌う,うたう
N5,止まる,とまる
N5,歩く,あるく
N5,歯,は
N5,死ぬ,しぬ
N5,段々,だんだん
N5,母,はは
N5,毎年,まいねん; まいとし
N5,毎日,まいにち
N5,毎晩,まいばん
N5,毎月,まいげつ; まいつき
N5,毎朝,まいあさ
N5,毎週,まいしゅう
N5,水,みず
N5,水曜日,すいようび
N5,汚い,きたない
N5,池,いけ
N5,沢山,たくさん
N5,泳ぐ,およぐ
N5,洋服,ようふく
N5,洗う,あらう
N5,洗濯,せんたく
N5,浴びる,あびる
N5,海,うみ
N5,消える,きえる
N5,消す,けす
N5,涼しい,すずしい
N5,渡す,わたす
N5,渡る,わたる
N5,温い,ぬるい
N5,漢字,かんじ
N5,火曜日,かようび
N5,灰皿,はいざら
N5,無くす,なくす
N5,熱い,あつい
N5,父,ちち
N5,片仮名,かたかな
N5,牛乳,ぎゅうにゅう
N5,牛肉,ぎゅうにく
N5,物,もの
N5,犬,いぬ
N5,狭い,せまい
N5,猫,ねこ
N5,玄関,げんかん
N5,甘い,あまい
N5,生まれる,うまれる
N5,生徒,せいと
N5,男,おとこ
N5,男の子,おとこのこ
N5,町,まち
N5,留学生,りゅうがくせい
N5,番号,ばんごう
N5,疲れる,つかれる
N5,病気,びょうき
N5,病院,びょういん
N5,痛い,いたい
N5,登る,のぼる
N5,白,しろ
N5,白い,しろい
N5,百,ひゃく
N5,皆さん,みなさん
N5,目,め
N5,眼鏡,めがね
N5,着く,つく
N5,着る,きる
N5,知る,しる
N5,短い,みじかい
N5,石鹸,せっけん
N5,砂糖,さとう
N5,磨く,みがく
N5,私,わたくし
N5,私,わたし
N5,秋,あき
N5,空,そら
N5,窓,まど
N5,立つ,たつ
N5,答える,こたえる
N5,箱,はこ
N5,箸,はし
N5,紅茶,こうちゃ
N5,紙,かみ
N5,細い,ほそい
N5,終る,おわる
N5,結婚,けっこん (する)
N5,結構,けっこう
N5,絵,え
N5,綺麗,きれい
N5,緑,みどり
N5,締める,しめる
N5,練習,れんしゅう (する)
N5,置く,おく
N5,美味しい,おいしい
N5,習う,ならう
N5,耳,みみ
N5,聞く,きく
N5,肉,にく
N5,背,せい
N5,背広,せびろ
N5,脱ぐ,ぬぐ
N5,自分,じぶん
N5,自動車,じどうしゃ
N5,自転車,じてんしゃ
N5,色,いろ
N5,色々,いろいろ
N5,花,はな
N5,花瓶,かびん
N5,若い,わかい
N5,英語,えいご
N5,茶碗,ちゃわん
N5,茶色,ちゃいろ
N5,荷物,にもつ
N5,葉書,はがき
N5,薄い,うすい
N5,薬,くすり
N5,行く,いく; ゆく
N5,西,にし
N5,要る,いる
N5,見せる,みせる
N5,見る,みる
N5,覚える,おぼえる
N5,角,かど
N5,言う,いう
N5,言葉,ことば
N5,話,はなし
N5,話す,はなす
N5,誕生日,たんじょうび
N5,読む,よむ
N5,誰,だれ
N5,誰か,だれか
N5,警官,けいかん
N5,豚肉,ぶたにく
N5,財布,さいふ
N5,買い物,かいもの
N5,買う,かう
N5,貸す,かす
N5,貼る,はる
N5,質問,しつもん
N5,赤,あか
N5,赤い,あかい
N5,走る,はしる
N5,起きる,おきる
N5,足; 脚,あし
N5,車,くるま
N5,軽い,かるい
N5,辛い,からい
N5,辞書,じしょ
N5,辺,へん
N5,近い,ちかい
N5,近く,ちかく
N5,返す,かえす
N5,速い,はやい
N5,遅い,おそい
N5,遊ぶ,あそぶ
N5,道,みち
N5,違う,ちがう
N5,遠い,とおい
N5,部屋,へや
N5,郵便局,ゆうびんきょく
N5,醤油,しょうゆ
N5,重い,おもい
N5,野菜,やさい
N5,金曜日,きんようび
N5,鉛筆,えんぴつ
N5,銀行,ぎんこう
N5,鍵,かぎ
N5,長い,ながい
N5,門,もん
N5,閉まる,しまる
N5,閉める,しめる
N5,開く,あく
N5,開ける,あける
N5,降りる,おりる
N5,降る,ふる
N5,階段,かいだん
N5,隣,となり
N5,雑誌,ざっし
N5,難しい,むずかしい
N5,雨,あめ
N5,雪,ゆき
N5,零,れい
N5,電気,でんき
N5,電話,でんわ
N5,電車,でんしゃ
N5,青,あお
N5,青い,あおい
N5,静か,しずか
N5,面白い,おもしろい
N5,靴,くつ
N5,靴下,くつした
N5,音楽,おんがく
N5,頭,あたま
N5,頼む,たのむ
N5,顔,かお
N5,風,かぜ
N5,風邪,かぜ
N5,飛ぶ,とぶ
N5,飛行機,ひこうき
N5,食べる,たべる
N5,食べ物,たべもの
N5,食堂,しょくどう
N5,飲み物,のみもの
N5,飲む,のむ
N5,飴,あめ
N5,駅,えき
N5,高い,たかい
N5,魚,さかな
N5,鳥,とり
N5,鳴く,なく
N5,鶏肉,とりにく
N5,黄色,きいろ
N5,黄色い,きいろい
N5,黒,くろ
N5,黒い,くろい
N5,鼻,はな
N5,～か月,～かげつ
N5,～がる,～がる
N5,～くらい; ぐらい,～くらい; ぐらい
N5,～ころ; ～ごろ,～ころ; ～ごろ
N5,～さん,～さん
